user_id,first_visit_date,age,platform,screen_list,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,made_purchase,purchase_date,user_segment,region,acquisition_channel,app_version,timestamp
111029,2024-11-07,21,Android,"CategoryBrowse,Help,Home,ProductDetail,Reviews,Promotions,Notifications,ColorPicker",8,54,1,1,0,1,2024-11-07 21:00:00,Young Buyer,Middle East,Organic Search,2.0.8,2025-07-31 17:49:29
111030,2022-06-12,60,iOS,"ProductDetail,Help,Notifications,WishList,Search,Reviews,Promotions",3,11,0,1,0,1,2022-06-12 17:00:00,Young Buyer,North America,Email Campaign,2.2.1,2025-07-31 17:51:28
111031,2024-07-05,25,Android,"Help,Checkout,ShoppingCart,ProductDetail,Notifications",8,17,1,0,0,1,2024-07-05 11:00:00,Young Buyer,North America,Social Media,2.1.0,2025-07-31 17:53:36
111032,2022-12-08,31,iOS,"ReturnPolicy,Home,Notifications,ShoppingCart,Search",1,8,0,1,0,1,2022-12-08 05:00:00,Young Buyer,Latin America,Email Campaign,2.2.1,2025-07-31 17:54:46
111033,2024-11-29,70,iOS,"Help,Reviews,Account,Promotions,Home,ShoppingCart,CategoryBrowse,WishList,Notifications,OrderTracking",1,9,0,1,1,1,2024-11-29 05:00:00,Adult Browser,North America,Referral,2.2.8,2025-07-31 18:02:42
111034,2024-07-04,57,Android,"ProductList,Checkout,Home,Notifications,ShoppingCart,WishList,ColorPicker,Promotions,Reviews",2,12,0,0,1,1,2024-07-04 01:00:00,Young Buyer,Latin America,Organic Search,2.3.1,2025-07-31 18:07:11
111035,2024-05-26,32,Android,"Account,Notifications,ProductList,Help,Search,ProductDetail,Home,ReturnPolicy,Promotions",1,8,1,1,1,1,2024-05-26 04:00:00,Teen Browser,Europe,Email Campaign,2.2.8,2025-07-31 18:14:28
111036,2024-03-17,26,Android,"Account,ProductList,Checkout,Search,ShoppingCart,WishList,ColorPicker,Help,OrderTracking",2,10,0,1,1,1,2024-03-17 12:00:00,Adult Browser,Middle East,Email Campaign,2.0.6,2025-07-31 18:19:28
111037,2022-03-08,28,iOS,"Notifications,CategoryBrowse,Checkout,ProductDetail,Help,WishList,ColorPicker",10,89,0,1,0,1,2022-03-08 18:00:00,Senior Browser,North America,Social Media,2.1.0,2025-07-31 18:22:21
111038,2023-04-17,46,Android,"ReturnPolicy,Home,Promotions,Help,Checkout,ProductDetail,ColorPicker,Account,WishList",6,14,0,1,0,1,2023-04-17 03:00:00,Young Buyer,Europe,Email Campaign,2.0.8,2025-07-31 18:28:04
111039,2024-05-07,25,iOS,"ReturnPolicy,Account,Checkout,ProductDetail,WishList,ShoppingCart,Search,Reviews,OrderTracking",9,88,1,0,0,1,2024-05-07 17:00:00,Senior Buyer,Latin America,Referral,2.2.1,2025-07-31 18:31:07
111040,2023-03-25,52,Android,"Reviews,ColorPicker,Checkout,WishList,Notifications,Help,Promotions,ProductList,OrderTracking,CategoryBrowse",2,12,0,0,0,1,2023-03-25 09:00:00,Senior Browser,Europe,Referral,2.0.6,2025-07-31 18:40:37
111041,2024-12-13,67,Android,"Promotions,PaymentMethods,ProductList,WishList,Help,ShoppingCart,Checkout",1,10,1,1,1,1,2024-12-13 23:00:00,Senior Browser,Europe,Referral,2.2.8,2025-07-31 18:47:18
111042,2023-02-12,38,Android,"PaymentMethods,OrderTracking,ColorPicker,ProductDetail,CategoryBrowse,WishList,ShoppingCart,Search,ReturnPolicy,ProductList",7,49,0,0,0,1,2023-02-12 08:00:00,Teen Browser,North America,Social Media,2.3.1,2025-07-31 18:52:43
111043,2024-02-28,18,iOS,"ProductDetail,Notifications,ReturnPolicy,Reviews,PaymentMethods,ShoppingCart,ProductList",10,84,0,1,0,1,2024-02-28 06:00:00,Adult Browser,Asia Pacific,Organic Search,2.0.6,2025-07-31 18:59:05
111044,2024-06-19,60,iOS,"ColorPicker,Home,Checkout,ProductList,Search",9,46,0,0,1,1,2024-06-19 06:00:00,Teen Browser,Asia Pacific,Referral,2.0.6,2025-07-31 19:05:41
111045,2024-11-03,36,Android,"PaymentMethods,Checkout,Account,ShoppingCart,Search,OrderTracking,CategoryBrowse,ProductList,Notifications",10,87,1,1,1,1,2024-11-03 06:00:00,Senior Browser,Middle East,Email Campaign,2.0.8,2025-07-31 19:07:52
111046,2024-10-23,34,iOS,"ProductDetail,Promotions,Reviews,OrderTracking,Help",9,62,0,0,1,1,2024-10-23 07:00:00,Teen Browser,Middle East,Social Media,2.0.6,2025-07-31 19:16:29
111047,2022-04-05,60,Android,"Help,Home,Promotions,Checkout,WishList,ProductDetail,ShoppingCart",10,62,0,1,0,1,2022-04-05 13:00:00,Teen Browser,Europe,Email Campaign,2.2.8,2025-07-31 19:24:44
111048,2023-01-17,66,iOS,"ProductList,Account,Reviews,Promotions,ShoppingCart,OrderTracking,Home",5,35,0,1,1,1,2023-01-17 13:00:00,Adult Browser,Latin America,Referral,2.0.8,2025-07-31 19:29:59
111049,2022-06-16,31,Android,"Checkout,Help,Account,Notifications,OrderTracking,Reviews,Search,ReturnPolicy",9,74,0,1,0,1,2022-06-16 21:00:00,Adult Browser,Middle East,Email Campaign,2.2.1,2025-07-31 19:38:12
111050,2023-12-15,65,iOS,"CategoryBrowse,WishList,Home,Notifications,OrderTracking,Search,Help",3,30,0,0,1,1,2023-12-15 13:00:00,Adult Browser,Europe,Organic Search,2.0.6,2025-07-31 19:42:24
111051,2023-02-03,64,iOS,"OrderTracking,ShoppingCart,PaymentMethods,Checkout,ProductDetail,WishList,Promotions,Reviews,Account,Home",8,8,0,0,0,1,2023-02-03 11:00:00,Young Buyer,Latin America,Paid Search,2.0.8,2025-07-31 19:47:21
111052,2023-09-12,45,iOS,"Reviews,Help,Checkout,Account,ShoppingCart,Search,WishList",2,20,0,1,1,1,2023-09-12 21:00:00,Senior Buyer,Middle East,Referral,2.0.6,2025-07-31 19:54:28
111053,2022-08-19,24,iOS,"ReturnPolicy,ProductDetail,Account,Checkout,ShoppingCart,Notifications,OrderTracking",7,18,1,0,1,1,2022-08-19 18:00:00,Senior Browser,Asia Pacific,Referral,2.2.8,2025-07-31 20:01:55
111054,2022-02-14,22,Android,"ColorPicker,WishList,ReturnPolicy,CategoryBrowse,ProductDetail,Reviews,Account",2,13,1,0,0,1,2022-02-14 10:00:00,Adult Browser,Asia Pacific,Organic Search,2.0.5,2025-07-31 20:08:15
111055,2024-12-26,47,Android,"ProductList,Notifications,PaymentMethods,CategoryBrowse,ReturnPolicy,ColorPicker,Reviews,Search,Checkout",5,42,1,1,1,1,2024-12-26 14:00:00,Senior Browser,Europe,Email Campaign,2.0.6,2025-07-31 20:16:01
111056,2024-05-13,23,iOS,"ReturnPolicy,WishList,Checkout,ColorPicker,ProductDetail,ShoppingCart,ProductList",5,13,1,1,1,1,2024-05-13 12:00:00,Young Buyer,Latin America,Organic Search,2.2.1,2025-07-31 20:17:43
111057,2023-10-14,54,iOS,"WishList,ProductList,Account,Reviews,Search,CategoryBrowse",3,27,0,0,1,1,2023-10-14 04:00:00,Teen Browser,Europe,Social Media,2.0.6,2025-07-31 20:20:54
111058,2022-11-12,31,Android,"ShoppingCart,Help,ProductList,ColorPicker,OrderTracking,PaymentMethods,WishList",4,12,0,1,0,1,2022-11-12 09:00:00,Senior Browser,North America,Social Media,2.3.1,2025-07-31 20:29:11
111059,2023-06-18,53,Android,"Promotions,ProductDetail,OrderTracking,Search,Account",10,44,1,1,1,1,2023-06-18 04:00:00,Teen Browser,Middle East,Social Media,2.3.1,2025-07-31 20:36:49
111060,2024-06-08,30,Android,"Reviews,ShoppingCart,Search,OrderTracking,Help,Notifications,CategoryBrowse,ProductDetail,WishList,ColorPicker",3,12,0,0,1,1,2024-06-08 10:00:00,Adult Browser,Latin America,Organic Search,2.2.8,2025-07-31 20:45:30
111061,2022-03-26,20,Android,"Home,ProductList,PaymentMethods,Notifications,Checkout,Help,Promotions,CategoryBrowse,Reviews,Account",1,2,1,1,0,1,2022-03-26 22:00:00,Young Buyer,Middle East,Organic Search,2.0.5,2025-07-31 20:50:24
111062,2023-11-07,19,iOS,"Notifications,Account,Help,Promotions,WishList",8,68,0,0,0,1,2023-11-07 03:00:00,Senior Browser,Latin America,Paid Search,2.0.5,2025-07-31 20:53:04
111063,2022-04-08,50,iOS,"OrderTracking,Account,ProductDetail,ColorPicker,Checkout",10,95,0,1,0,1,2022-04-08 08:00:00,Teen Browser,Middle East,Social Media,2.0.6,2025-07-31 20:59:55
111064,2024-03-01,49,iOS,"PaymentMethods,ShoppingCart,Help,OrderTracking,ColorPicker,WishList,Notifications,Home",10,99,0,0,0,1,2024-03-01 13:00:00,Teen Browser,Latin America,Social Media,2.0.6,2025-07-31 21:05:50
111065,2022-02-14,33,Android,"ShoppingCart,Account,Help,ReturnPolicy,PaymentMethods",9,86,1,0,1,1,2022-02-14 11:00:00,Senior Buyer,Asia Pacific,Referral,2.0.5,2025-07-31 21:12:41
111066,2024-07-11,74,iOS,"ColorPicker,ProductList,ReturnPolicy,Checkout,Help,Search,CategoryBrowse,Promotions,WishList,Home",5,5,1,0,1,1,2024-07-11 07:00:00,Teen Browser,North America,Organic Search,2.1.0,2025-07-31 21:22:13
111067,2022-06-05,34,iOS,"Help,Search,OrderTracking,ProductDetail,Account",7,26,1,0,1,1,2022-06-05 02:00:00,Teen Browser,Middle East,Organic Search,2.0.8,2025-07-31 21:29:16
111068,2022-12-16,49,Android,"Home,Account,Search,Promotions,ProductDetail,Checkout,WishList",8,8,0,0,1,1,2022-12-16 02:00:00,Young Buyer,Europe,Email Campaign,2.0.5,2025-07-31 21:36:24
111069,2024-06-06,54,Android,"Help,Promotions,WishList,ColorPicker,ProductDetail,CategoryBrowse,ShoppingCart,Search,Reviews",1,4,1,1,1,1,2024-06-06 20:00:00,Senior Browser,Middle East,Referral,2.2.1,2025-07-31 21:42:35
111070,2023-05-28,30,Android,"Help,ProductDetail,ShoppingCart,Notifications,OrderTracking,ColorPicker,Reviews,WishList,ProductList,Home",2,8,1,1,1,1,2023-05-28 05:00:00,Senior Buyer,Europe,Email Campaign,2.3.1,2025-07-31 21:46:22
111071,2024-07-01,19,iOS,"Account,PaymentMethods,ColorPicker,Notifications,ProductList,Help,Reviews",9,50,0,1,1,1,2024-07-01 15:00:00,Senior Buyer,Asia Pacific,Social Media,2.3.1,2025-07-31 21:53:24
111072,2022-05-01,69,iOS,"ReturnPolicy,Promotions,Notifications,Checkout,WishList,Account,Reviews,ShoppingCart",1,8,0,0,0,1,2022-05-01 11:00:00,Senior Browser,Europe,Social Media,2.2.1,2025-07-31 21:56:56
111073,2023-02-09,57,iOS,"OrderTracking,CategoryBrowse,Notifications,ProductDetail,PaymentMethods,ProductList,ColorPicker,Account",3,13,0,1,0,1,2023-02-09 14:00:00,Teen Browser,Middle East,Organic Search,2.1.0,2025-07-31 21:58:58
111074,2022-05-03,36,Android,"Search,Checkout,ReturnPolicy,ProductDetail,WishList,CategoryBrowse,ColorPicker,Help,Home,ShoppingCart",10,93,1,1,1,1,2022-05-03 16:00:00,Senior Buyer,Middle East,Referral,2.0.6,2025-07-31 22:00:03
111075,2024-04-21,63,Android,"OrderTracking,Help,Notifications,Account,Search,WishList,CategoryBrowse",7,29,1,0,0,1,2024-04-21 20:00:00,Senior Buyer,North America,Email Campaign,2.3.1,2025-07-31 22:09:53
111076,2022-01-02,58,iOS,"PaymentMethods,CategoryBrowse,Search,Notifications,Promotions,ProductList,ShoppingCart",7,56,0,0,1,1,2022-01-02 23:00:00,Young Buyer,Europe,Referral,2.0.6,2025-07-31 22:18:42
111077,2024-04-28,59,iOS,"ShoppingCart,ProductList,Account,Promotions,OrderTracking,PaymentMethods,Reviews,Checkout,Notifications",10,34,1,1,0,1,2024-04-28 19:00:00,Teen Browser,Latin America,Social Media,2.0.6,2025-07-31 22:22:34
111078,2024-11-05,61,iOS,"ProductDetail,WishList,CategoryBrowse,ColorPicker,Help,Notifications,Search,ProductList,PaymentMethods,Account",6,39,0,0,0,1,2024-11-05 21:00:00,Senior Browser,Asia Pacific,Paid Search,2.0.8,2025-07-31 22:30:59
111079,2024-05-12,58,Android,"Reviews,CategoryBrowse,Account,ReturnPolicy,Search,ProductDetail,ShoppingCart,WishList,ProductList",10,96,0,1,0,1,2024-05-12 02:00:00,Teen Browser,Middle East,Paid Search,2.3.1,2025-07-31 22:39:52
111080,2023-10-20,24,Android,"ProductDetail,ProductList,Promotions,OrderTracking,Search,Reviews",10,60,0,1,1,1,2023-10-20 15:00:00,Young Buyer,Middle East,Organic Search,2.0.6,2025-07-31 22:49:39
111081,2024-09-20,49,iOS,"ProductList,ColorPicker,Promotions,OrderTracking,Help,WishList",4,40,0,1,0,1,2024-09-20 09:00:00,Senior Buyer,North America,Referral,2.2.1,2025-07-31 22:58:37
111082,2024-12-07,50,iOS,"Notifications,Account,Help,Search,ProductList,OrderTracking,Reviews",9,44,1,1,1,1,2024-12-07 20:00:00,Teen Browser,Middle East,Social Media,2.3.1,2025-07-31 23:08:06
111083,2023-12-16,20,Android,"WishList,ProductDetail,Reviews,Home,Checkout,Help,CategoryBrowse,Notifications,ColorPicker,PaymentMethods",7,23,0,0,0,1,2023-12-16 11:00:00,Teen Browser,Asia Pacific,Social Media,2.3.1,2025-07-31 23:15:25
111084,2024-11-17,62,iOS,"ColorPicker,Notifications,PaymentMethods,ProductList,ShoppingCart",5,9,1,0,0,1,2024-11-17 01:00:00,Adult Browser,Asia Pacific,Referral,2.0.8,2025-07-31 23:19:18
111085,2023-09-09,40,Android,"ShoppingCart,ProductDetail,Checkout,Search,Notifications,ProductList,Help,Promotions,ReturnPolicy,Account",3,5,0,1,0,1,2023-09-09 01:00:00,Teen Browser,Middle East,Email Campaign,2.0.8,2025-07-31 23:24:05
111086,2022-03-06,24,Android,"ShoppingCart,ColorPicker,Home,Notifications,Reviews,ProductDetail,ProductList,PaymentMethods",10,22,1,1,1,1,2022-03-06 07:00:00,Teen Browser,Middle East,Email Campaign,2.1.0,2025-07-31 23:30:01
111087,2024-10-14,75,Android,"ProductDetail,Account,ShoppingCart,Home,Promotions,Reviews,Notifications,Search",5,47,1,0,1,1,2024-10-14 09:00:00,Teen Browser,Europe,Referral,2.2.1,2025-07-31 23:37:29
111088,2023-01-04,57,iOS,"Account,CategoryBrowse,ShoppingCart,ProductDetail,WishList,ColorPicker,ReturnPolicy,Search",2,18,1,0,0,1,2023-01-04 22:00:00,Young Buyer,North America,Email Campaign,2.2.8,2025-07-31 23:46:04
111089,2024-08-23,67,iOS,"WishList,Help,OrderTracking,ProductList,Checkout,ColorPicker,Reviews",7,58,0,0,0,1,2024-08-23 17:00:00,Senior Browser,Europe,Referral,2.3.1,2025-07-31 23:55:07
111090,2022-04-19,41,iOS,"ColorPicker,Reviews,Account,Search,PaymentMethods,ProductList,Promotions",8,65,0,1,1,1,2022-04-19 19:00:00,Young Buyer,Middle East,Paid Search,2.0.6,2025-08-01 00:01:00
111091,2024-07-27,39,Android,"ProductList,Home,Help,ShoppingCart,ColorPicker,Notifications,ReturnPolicy,WishList,Promotions,Account",7,70,0,1,1,1,2024-07-27 21:00:00,Young Buyer,North America,Referral,2.0.5,2025-08-01 00:08:36
111092,2023-02-21,24,Android,"Home,PaymentMethods,ColorPicker,Notifications,WishList,Account",9,46,1,0,0,1,2023-02-21 19:00:00,Senior Browser,North America,Social Media,2.3.1,2025-08-01 00:17:05
111093,2023-10-20,26,iOS,"CategoryBrowse,Home,Help,OrderTracking,Checkout,Search,ProductDetail,PaymentMethods",7,53,1,0,0,1,2023-10-20 05:00:00,Senior Browser,Europe,Email Campaign,2.2.1,2025-08-01 00:25:19
111094,2023-07-13,72,iOS,"Help,WishList,ColorPicker,Account,Notifications,Checkout,Search,ShoppingCart",6,46,1,0,1,1,2023-07-13 08:00:00,Young Buyer,Middle East,Organic Search,2.2.8,2025-08-01 00:32:43
111095,2022-10-26,28,Android,"Checkout,OrderTracking,Account,Home,ColorPicker",3,16,0,1,1,1,2022-10-26 01:00:00,Adult Browser,Europe,Paid Search,2.0.5,2025-08-01 00:38:58
111096,2024-08-26,31,iOS,"CategoryBrowse,Checkout,ColorPicker,Promotions,ShoppingCart",9,37,1,0,0,1,2024-08-26 07:00:00,Young Buyer,Middle East,Email Campaign,2.0.8,2025-08-01 00:43:33
111097,2023-05-06,23,Android,"PaymentMethods,Promotions,Reviews,Checkout,Search,CategoryBrowse,ReturnPolicy,WishList,OrderTracking",6,34,1,1,0,1,2023-05-06 23:00:00,Young Buyer,Latin America,Social Media,2.3.1,2025-08-01 00:45:41
111098,2024-10-06,63,Android,"Account,Checkout,ProductList,Help,ShoppingCart,OrderTracking,Notifications,ColorPicker",3,27,0,1,0,1,2024-10-06 14:00:00,Adult Browser,Middle East,Referral,2.2.1,2025-08-01 00:52:36
111099,2023-02-09,58,iOS,"OrderTracking,ReturnPolicy,ShoppingCart,Promotions,ProductDetail",4,33,1,1,0,1,2023-02-09 17:00:00,Teen Browser,Asia Pacific,Referral,2.0.8,2025-08-01 01:00:20
111100,2022-09-17,61,Android,"Promotions,ProductList,OrderTracking,Help,ReturnPolicy,Home",5,46,0,1,1,1,2022-09-17 04:00:00,Senior Buyer,Asia Pacific,Social Media,2.2.8,2025-08-01 01:03:00
111101,2022-09-07,52,iOS,"Account,OrderTracking,Reviews,Help,ProductDetail,WishList,Checkout,Search,ReturnPolicy,ProductList",10,87,1,0,0,1,2022-09-07 18:00:00,Adult Browser,Europe,Organic Search,2.0.8,2025-08-01 01:06:32
111102,2024-08-31,21,Android,"ProductDetail,OrderTracking,Home,Promotions,ColorPicker,Account,PaymentMethods",7,50,1,1,1,1,2024-08-31 04:00:00,Senior Browser,Latin America,Social Media,2.0.6,2025-08-01 01:13:08
111103,2022-01-08,51,iOS,"Promotions,WishList,ProductDetail,CategoryBrowse,Reviews,Search,Notifications,Home,ProductList",7,23,0,0,1,1,2022-01-08 11:00:00,Young Buyer,North America,Referral,2.0.5,2025-08-01 01:17:38
111104,2023-08-06,46,Android,"Notifications,CategoryBrowse,ProductList,ProductDetail,Account,Help,Promotions,OrderTracking,Reviews,Checkout",3,25,1,0,0,1,2023-08-06 13:00:00,Senior Buyer,Asia Pacific,Referral,2.1.0,2025-08-01 01:26:23
111105,2022-11-06,46,Android,"ShoppingCart,Promotions,ColorPicker,OrderTracking,Account,CategoryBrowse,Home,WishList,Reviews",7,11,0,1,1,1,2022-11-06 10:00:00,Young Buyer,Middle East,Email Campaign,2.3.1,2025-08-01 01:35:34
111106,2024-09-25,40,iOS,"Search,OrderTracking,Account,Notifications,ReturnPolicy,ProductList,ProductDetail,Help",6,24,0,0,1,1,2024-09-25 22:00:00,Teen Browser,Europe,Referral,2.3.1,2025-08-01 01:42:20
111107,2022-11-21,39,iOS,"ProductDetail,Promotions,Home,WishList,ReturnPolicy",8,20,1,0,1,1,2022-11-21 14:00:00,Senior Buyer,Asia Pacific,Organic Search,2.0.8,2025-08-01 01:47:14
111108,2023-05-18,62,Android,"ColorPicker,WishList,Search,OrderTracking,Notifications,Checkout,Reviews,Account",8,41,0,0,0,1,2023-05-18 11:00:00,Senior Browser,North America,Referral,2.0.5,2025-08-01 01:48:52
111109,2023-05-08,47,iOS,"Account,PaymentMethods,Checkout,Promotions,CategoryBrowse,Help,Search,ColorPicker,ShoppingCart",2,9,0,0,1,1,2023-05-08 21:00:00,Senior Buyer,Latin America,Referral,2.1.0,2025-08-01 01:55:17
111110,2024-03-13,48,Android,"Promotions,Home,WishList,ProductList,Reviews,Notifications,CategoryBrowse,ProductDetail",10,64,1,1,1,1,2024-03-13 04:00:00,Senior Buyer,North America,Paid Search,2.0.6,2025-08-01 01:57:32
111111,2022-05-21,24,iOS,"Reviews,ProductList,Promotions,Checkout,Home",10,86,1,0,1,1,2022-05-21 22:00:00,Senior Browser,North America,Organic Search,2.0.8,2025-08-01 02:04:13
111112,2023-06-23,37,Android,"Checkout,ShoppingCart,OrderTracking,Home,PaymentMethods",8,18,0,1,1,1,2023-06-23 04:00:00,Senior Buyer,North America,Email Campaign,2.3.1,2025-08-01 02:07:26
111113,2022-04-28,66,Android,"Help,Checkout,ProductDetail,ProductList,Reviews",8,38,0,0,0,1,2022-04-28 01:00:00,Young Buyer,Latin America,Referral,2.0.6,2025-08-01 02:17:04
111114,2023-01-22,28,iOS,"OrderTracking,Home,CategoryBrowse,WishList,ProductList,Checkout,Account,Notifications",10,35,0,1,1,1,2023-01-22 23:00:00,Senior Buyer,North America,Organic Search,2.0.6,2025-08-01 02:19:26
111115,2024-04-09,66,Android,"CategoryBrowse,WishList,Account,Notifications,Search,Home,OrderTracking",9,14,1,1,1,1,2024-04-09 05:00:00,Senior Buyer,North America,Referral,2.3.1,2025-08-01 02:23:06
111116,2023-10-10,19,Android,"ShoppingCart,Promotions,OrderTracking,ProductList,WishList,Help,Notifications,CategoryBrowse,ProductDetail,Checkout",6,24,1,1,0,1,2023-10-10 21:00:00,Senior Buyer,Asia Pacific,Email Campaign,2.2.1,2025-08-01 02:32:59
111117,2024-01-04,56,iOS,"Reviews,ProductList,Help,Account,PaymentMethods,ProductDetail",7,22,1,1,1,1,2024-01-04 21:00:00,Adult Browser,Europe,Paid Search,2.1.0,2025-08-01 02:38:50
111118,2024-10-03,35,iOS,"Home,Notifications,ProductList,Search,ColorPicker,ProductDetail",2,13,0,1,0,1,2024-10-03 14:00:00,Teen Browser,Asia Pacific,Email Campaign,2.2.8,2025-08-01 02:40:01
111119,2023-08-23,36,iOS,"Notifications,ShoppingCart,WishList,ColorPicker,Reviews,ProductList,Home",7,35,1,1,1,1,2023-08-23 14:00:00,Senior Browser,Asia Pacific,Email Campaign,2.0.5,2025-08-01 02:41:34
111120,2024-06-14,52,Android,"ProductDetail,ShoppingCart,PaymentMethods,Account,Help,CategoryBrowse,ReturnPolicy,Checkout,ProductList",8,66,0,1,1,1,2024-06-14 18:00:00,Teen Browser,Europe,Organic Search,2.1.0,2025-08-01 02:47:58
111121,2023-02-26,66,iOS,"Notifications,Help,ColorPicker,Reviews,Search,OrderTracking",9,30,0,0,1,1,2023-02-26 17:00:00,Senior Buyer,Europe,Email Campaign,2.0.6,2025-08-01 02:51:52
111122,2024-11-21,26,iOS,"Search,WishList,ReturnPolicy,CategoryBrowse,ShoppingCart,ProductList",10,33,1,0,0,1,2024-11-21 07:00:00,Senior Buyer,Asia Pacific,Referral,2.1.0,2025-08-01 02:58:44
111123,2024-06-24,63,Android,"OrderTracking,ShoppingCart,CategoryBrowse,ReturnPolicy,PaymentMethods,Notifications",8,16,1,1,0,1,2024-06-24 08:00:00,Teen Browser,Middle East,Paid Search,2.2.1,2025-08-01 03:05:18
111124,2024-03-07,31,iOS,"Account,ProductList,Notifications,CategoryBrowse,ReturnPolicy,ProductDetail,Search,Reviews,OrderTracking,ColorPicker",8,60,0,0,1,1,2024-03-07 17:00:00,Adult Browser,Asia Pacific,Referral,2.3.1,2025-08-01 03:09:14
111125,2022-04-29,70,Android,"Promotions,Checkout,Home,Help,ReturnPolicy",6,43,1,0,0,1,2022-04-29 07:00:00,Teen Browser,Europe,Social Media,2.3.1,2025-08-01 03:15:11
111126,2022-06-20,19,Android,"ProductList,Notifications,CategoryBrowse,Checkout,Search",4,9,1,0,1,1,2022-06-20 05:00:00,Adult Browser,Middle East,Email Campaign,2.2.8,2025-08-01 03:16:56
111127,2024-12-07,59,Android,"ReturnPolicy,ProductDetail,WishList,ShoppingCart,CategoryBrowse,Notifications,PaymentMethods,Checkout",1,1,1,1,1,1,2024-12-07 11:00:00,Adult Browser,Latin America,Social Media,2.2.1,2025-08-01 03:21:05
111128,2023-08-15,38,Android,"ShoppingCart,Promotions,Reviews,ProductDetail,ReturnPolicy,PaymentMethods,OrderTracking,Account",3,27,0,1,0,1,2023-08-15 06:00:00,Young Buyer,Europe,Referral,2.0.5,2025-08-01 03:23:03
111129,2022-11-20,73,iOS,"CategoryBrowse,Help,Home,Checkout,Promotions,ProductDetail,Reviews,ProductList",10,53,0,1,1,1,2022-11-20 06:00:00,Young Buyer,Asia Pacific,Paid Search,2.0.6,2025-08-01 03:25:09
111130,2024-11-24,30,Android,"Notifications,Reviews,Checkout,OrderTracking,Promotions,WishList,ShoppingCart,ProductDetail,Account,Help",1,7,0,0,1,1,2024-11-24 16:00:00,Senior Browser,North America,Email Campaign,2.1.0,2025-08-01 03:30:25
111131,2022-03-10,46,Android,"WishList,ProductList,Notifications,OrderTracking,ShoppingCart,Checkout,PaymentMethods,ColorPicker,Help,Search",2,19,0,0,1,1,2022-03-10 04:00:00,Senior Browser,North America,Referral,2.1.0,2025-08-01 03:33:26
111132,2023-06-07,24,Android,"Checkout,PaymentMethods,Help,ReturnPolicy,Home",5,48,0,0,1,1,2023-06-07 09:00:00,Adult Browser,Asia Pacific,Organic Search,2.0.6,2025-08-01 03:38:33
111133,2022-05-26,73,iOS,"CategoryBrowse,PaymentMethods,OrderTracking,Search,Notifications,Reviews",6,12,1,0,0,1,2022-05-26 04:00:00,Young Buyer,Asia Pacific,Social Media,2.0.5,2025-08-01 03:44:56
111134,2023-12-28,37,iOS,"Account,Help,CategoryBrowse,Reviews,ColorPicker,ShoppingCart,PaymentMethods",1,6,1,1,1,1,2023-12-28 10:00:00,Senior Buyer,Asia Pacific,Organic Search,2.2.1,2025-08-01 03:46:17
111135,2022-09-16,67,iOS,"Account,ProductDetail,Search,Reviews,Checkout,Home,Notifications,ReturnPolicy,PaymentMethods",8,61,0,0,1,1,2022-09-16 18:00:00,Young Buyer,North America,Referral,2.3.1,2025-08-01 03:51:23
111136,2023-06-05,57,Android,"Home,Reviews,Account,ReturnPolicy,WishList",6,37,1,1,1,1,2023-06-05 23:00:00,Senior Buyer,North America,Organic Search,2.1.0,2025-08-01 03:53:10
111137,2023-05-24,25,Android,"Help,ProductDetail,ShoppingCart,Search,ReturnPolicy",8,76,0,0,0,1,2023-05-24 12:00:00,Young Buyer,Latin America,Referral,2.2.1,2025-08-01 03:58:42
111138,2023-05-05,58,iOS,"ReturnPolicy,Reviews,WishList,CategoryBrowse,Notifications,PaymentMethods,Help",3,30,1,1,1,1,2023-05-05 18:00:00,Young Buyer,Europe,Organic Search,2.2.8,2025-08-01 04:01:53
111139,2022-04-22,66,iOS,"ProductDetail,Home,Search,PaymentMethods,CategoryBrowse",8,50,1,0,1,1,2022-04-22 07:00:00,Senior Browser,Europe,Paid Search,2.2.1,2025-08-01 04:08:18
111140,2023-09-06,54,Android,"CategoryBrowse,Checkout,Reviews,ShoppingCart,Home,ReturnPolicy",3,13,1,0,1,1,2023-09-06 17:00:00,Senior Buyer,Europe,Paid Search,2.2.1,2025-08-01 04:14:09
111141,2022-10-22,43,iOS,"Checkout,Help,CategoryBrowse,Search,PaymentMethods,ProductDetail,Account,WishList,Home,ProductList",6,43,0,0,0,1,2022-10-22 02:00:00,Young Buyer,Europe,Referral,2.0.5,2025-08-01 04:16:49
111142,2023-01-05,55,Android,"ReturnPolicy,Search,ShoppingCart,ProductList,Promotions,Checkout,Account,PaymentMethods,Help,Home",5,32,1,1,1,1,2023-01-05 05:00:00,Young Buyer,Asia Pacific,Social Media,2.1.0,2025-08-01 04:26:04
111143,2023-07-03,67,Android,"ShoppingCart,ProductDetail,Promotions,ReturnPolicy,Reviews,Search",8,45,0,0,0,1,2023-07-03 13:00:00,Adult Browser,Middle East,Social Media,2.2.8,2025-08-01 04:33:11
111144,2024-07-24,27,iOS,"PaymentMethods,Search,CategoryBrowse,ColorPicker,Notifications,WishList,Promotions,ShoppingCart,Help",3,7,1,0,1,1,2024-07-24 03:00:00,Senior Browser,Europe,Organic Search,2.0.5,2025-08-01 04:41:35
