user_id,age,platform,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,purchase_24h,hour,dayofweek,is_weekend,productlist,productdetail,categorybrowse,search,shoppingcart,checkout,paymentmethods,deliveryoptions,wishlist,reviews,promotions,account,addressbook,ordertracking,shopping_count,cart_count,engagement_count,account_count,other_screens,engagement_score,screen_diversity,purchase_intent,region_asia pacific,region_europe,region_latin america,region_middle east,region_north america,channel_email,channel_organic search,channel_paid search,channel_referral,channel_social media,age_group_adult,age_group_senior,age_group_young,user_type_browser,user_type_buyer,user_type_power user,app_major_version,version_score
104248,23,1,1,43,1,0,1,0,0,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,2,1,1,1,9.25,4,1.4000000000000001,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,2,2.21
104249,31,1,5,23,1,0,1,0,0,4,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,4,2,2,2,6.45,4,2.4000000000000004,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2,2.3099999999999996
104250,60,0,3,17,1,0,0,0,0,5,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,3,3,1,2,2,4.5,4,2.3000000000000003,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,2,2.4099999999999997
104251,47,1,1,38,1,0,0,1,0,6,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,3,1,8.100000000000001,4,0.8999999999999999,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2,2.3299999999999996
104252,35,0,5,9,1,0,1,1,0,4,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,2,2,3.65,4,0.9999999999999999,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,2,2.4499999999999997
104253,40,0,2,41,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,2,3,2,2,2,9.000000000000002,4,2.2,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2,2.48
104254,60,1,7,44,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,1,11.05,2,0.5,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,2,2.04
104255,62,1,4,42,1,1,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,10.1,1,0.5,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2,2.15
104256,22,1,4,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,2,2,0,7,3.4,3,1.5,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,2,2.4
104257,32,0,3,41,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,9.3,2,0.3,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,1,1.21
104258,51,0,5,31,1,0,1,1,0,6,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,2,0,2,4,8.05,3,1.2000000000000002,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,1.02
104259,19,0,7,7,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,5,3.8500000000000005,3,0.7999999999999999,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,2,2.1
104260,54,1,7,21,1,0,0,0,0,4,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,2,2,2,1,2,6.5,4,1.7999999999999998,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,2,2.14
104261,61,0,3,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,1,5.700000000000001,2,0.4,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,2,2.21
104262,29,1,4,15,0,0,0,0,0,5,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,2,1,2,2,4,4.2,4,1.4,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,1.03
104263,19,1,2,31,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,1,2,0,2,6.95,3,1.5,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,2,2.4899999999999998
104264,26,0,4,43,1,0,1,1,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,10.149999999999999,2,0.9,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1,1.22
104265,54,1,1,45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,2,0,9.5,4,0.8999999999999999,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,2,2.2600000000000002
104266,32,1,3,10,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,2,0,1,1,3.05,3,1.2000000000000002,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,2,2.0
104267,65,0,4,32,0,0,1,0,0,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0,2,7.75,3,1.3,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,1.46
104268,37,1,9,20,1,0,1,1,0,4,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,3,1,0,4,7.05,3,1.8000000000000003,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,2,2.3299999999999996
104269,54,1,9,27,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,2,2,3,0,7,8.25,3,2.1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,2,2.03
104270,46,1,5,30,0,1,1,1,0,3,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,2,1,0,4,7.8,3,1.7,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2,2.36
104271,53,1,1,11,1,1,0,1,0,6,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,3,3,1,1,2.85,3,1.8000000000000003,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2,2.02
104272,58,1,1,30,1,0,0,1,0,6,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,2,1,2,4,6.5,3,1.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2,2.2600000000000002
104273,43,1,9,32,1,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,2,3,4,9.45,3,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1.22
104274,41,1,8,43,1,0,0,1,0,6,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,11.2,3,1.3,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1,1.41
104275,63,1,9,14,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,2,5.7,3,0.6000000000000001,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1,1.03
104276,44,0,7,34,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0,9.25,2,0.30000000000000004,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,2,2.14
104277,45,0,9,9,1,0,0,1,0,6,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,2,2,2,2,4.7,4,1.5,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,2,2.07
104278,46,0,3,14,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.05,0,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,2,2.21
104279,18,0,3,44,1,0,0,0,0,5,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,2,2,2,3,9.9,4,1.5,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,2,2.05
104280,50,1,8,49,1,1,1,1,0,2,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,4,0,3,0,5,12.700000000000001,2,1.9000000000000001,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,2,2.27
104281,22,1,2,38,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2,8.4,3,0.5,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,2,2.0
104282,57,0,2,6,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,3,0,1,2,2,2.1,3,1.2,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1.09
104283,23,1,7,27,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,7.8500000000000005,2,0.9999999999999999,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1,1.45
104284,33,0,5,25,1,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,6.7,2,1.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,2,2.3
104285,47,1,4,49,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,3,3,11.350000000000001,4,0.9999999999999999,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1,1.33
104286,59,1,3,24,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,6.2,4,0.9999999999999999,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,2,2.13
104287,56,0,7,47,0,0,1,1,0,6,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,3,1,1,6,11.65,3,1.5000000000000002,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2,2.09
104288,50,1,8,9,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.4,1,0.3,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,1,1.28
104289,36,0,9,37,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,10.45,1,0.2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,2,2.1
104290,63,0,2,14,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,3,3.7,3,0.7999999999999999,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1.02
104291,48,0,6,33,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2,3,8.6,3,0.5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2,2.32
104292,27,1,2,28,1,0,1,0,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,6,6.550000000000001,3,1.4,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,1.02
104293,40,0,5,19,1,1,0,1,0,5,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,3,1,0,1,4,5.65,3,1.2999999999999998,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,1,1.03
104294,39,1,5,11,1,0,0,1,0,5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,3,3.9000000000000004,2,0.7,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,1,1.49
104295,68,1,8,8,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,1,1,1,3,4.2,4,1.2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,2,2.25
104296,60,1,1,36,1,1,0,1,0,6,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,3,4,7.8500000000000005,3,0.7,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,2,2.02
104297,64,0,9,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,6.9,2,0.2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,2,2.3899999999999997
104298,56,0,6,17,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,5.2,3,0.6000000000000001,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,2,2.38
104299,42,1,1,38,1,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,2,1,2,8.100000000000001,3,0.7,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1,1.08
104300,18,1,6,46,1,1,0,0,0,6,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,3,1,1,0,1,11.350000000000001,3,1.4999999999999998,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,2,2.02
104301,59,0,3,14,0,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,3.85,2,1.1,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1,1.23
104302,52,0,7,16,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,3,1,5,5.65,3,1.1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2,2.06
104303,64,0,5,38,1,0,0,0,0,6,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,2,2,9.3,4,0.8999999999999999,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,2.14
104304,20,0,7,34,1,0,0,1,0,4,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,2,3,0,1,3,9.100000000000001,3,1.8000000000000003,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1,1.43
104305,51,0,4,48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,11.100000000000001,1,0.1,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,1,1.3900000000000001
104306,18,0,4,32,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,3,1,0,1,2,7.9,3,1.4,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,2,2.21
104307,48,0,9,12,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,2,4,1,3,3,5.300000000000001,4,2.4000000000000004,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1,1.1400000000000001
104308,48,0,5,14,1,1,0,1,0,5,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,2,1,2,5,4.65,4,1.3,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,2,2.13
104309,55,0,7,11,0,0,1,1,0,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,2,1,2,4.45,4,1.2000000000000002,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,2.46
104310,56,1,3,14,1,0,0,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,3.9000000000000004,2,1.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,2,2.1
104311,26,0,1,13,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,2,1,2,1,2,3.1,4,1.4,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,2,2.44
104312,48,0,1,10,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,2,1,2,1,2.5,4,1.5999999999999999,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2,2.36
104313,22,0,9,6,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,2,0,1,4.25,2,1.1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,2,2.02
104314,51,0,1,18,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,2,3,1,2,4,4.1,4,2.0000000000000004,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,2,2.12
104315,46,0,2,17,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,3,4.15,3,0.7999999999999999,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,2.22
104316,36,1,5,29,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,2,7.6000000000000005,3,0.9999999999999999,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.07
104317,40,0,5,18,1,0,0,0,0,3,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,3,2,1,4,5.3,4,1.9000000000000004,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,2,2.2800000000000002
104318,42,0,2,19,1,1,0,1,0,2,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,3,2,1,0,4,4.75,3,1.9,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2,2.29
104319,61,0,2,11,1,0,1,1,0,3,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,4,1,2,1,4,3.1500000000000004,4,2.1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.07
104320,45,0,7,37,0,1,1,1,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,4,9.8,2,1.2000000000000002,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,2,2.21
104321,18,0,4,12,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3.8000000000000003,1,0.6,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,2,2.21
104322,35,1,6,27,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,3,1,0,2,2,7.4,3,1.2999999999999998,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,2,2.32
104323,60,1,6,18,1,0,0,1,0,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,3,5.6,3,0.7,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1,1.37
104324,66,0,4,20,1,0,0,1,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,2,1,0,3,5.4,3,1.3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,2,2.03
104325,21,0,2,8,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,2,1,1,0,2.5500000000000003,4,1.4000000000000001,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,1.22
104326,30,1,5,43,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,2,3,0,3,6,10.45,3,1.9000000000000004,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1,1.41
104327,26,1,5,43,1,0,0,0,0,2,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,3,1,3,1,3,10.299999999999999,4,1.9,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,2,2.19
104328,35,1,8,28,1,0,0,1,0,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,2,8.200000000000001,3,0.8999999999999999,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,2,2.4099999999999997
104329,24,1,8,28,1,1,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,8.5,2,0.5,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,1,1.25
104330,28,1,1,47,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,9.9,4,0.8999999999999999,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,2,2.05
104331,53,0,7,15,1,0,0,1,0,4,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,3,5.300000000000001,2,1.4,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,2.27
104332,62,1,4,44,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,8,10.5,3,0.6,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,1.35
104333,23,1,2,31,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,6.95,3,0.7,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1,1.43
104334,64,0,2,47,1,0,0,0,0,5,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,2,2,3,2,2,10.200000000000001,4,2.0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,2,2.46
104335,25,0,4,41,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,4,9.4,4,0.8999999999999999,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1,1.1500000000000001
104336,42,0,4,31,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,3,1,1,2,2,7.6,4,1.4999999999999998,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,2,2.21
104337,64,1,7,15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2,1,0,3,5.300000000000001,3,1.3,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,1,1.05
104338,62,0,8,33,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,3,1,0,1,9.0,2,1.4000000000000001,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,1,1.47
104339,53,0,8,9,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,2,4.4,3,0.5,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,2,2.2600000000000002
104340,39,1,9,45,1,0,0,1,0,2,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,3,2,2,2,11.9,4,1.9000000000000004,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,2,2.03
104341,42,1,8,35,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,3,9.6,4,0.8999999999999999,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,2,2.04
104342,46,0,7,16,1,0,1,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,5.65,2,0.7,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,1,1.05
104343,42,1,8,30,1,1,0,1,0,6,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,1,1,8.75,3,1.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,2,2.1
104344,25,1,1,17,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,1,1,5,3.9000000000000004,3,0.8,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,2,2.3
104345,68,1,5,14,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,4.65,2,0.4,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.4499999999999997
104346,57,1,1,41,0,0,0,1,0,2,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,2,2,2,2,5,8.500000000000002,4,1.7999999999999998,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,2,2.17
104347,52,0,2,42,0,0,1,0,0,2,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,2,2,2,1,4,9.15,4,1.9,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,1,1.27
104348,48,0,7,49,0,1,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,12.05,2,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2,2.09
104349,54,0,8,28,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,2,1,1,1,2,8.200000000000001,4,1.2,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,2,2.34
104350,42,1,4,48,1,0,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,11.150000000000002,4,0.9999999999999999,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,1,1.28
104351,19,0,9,19,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,3,3,2,0,2,6.85,3,2.5,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,2,2.0
104352,53,0,4,22,1,0,1,1,0,5,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,2,2,1,3,5.95,4,1.6,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.36
104353,34,0,9,22,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,2,7.45,2,1.2000000000000002,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,2,2.4299999999999997
104354,46,0,7,45,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,4,0,1,4,11.1,3,1.9000000000000001,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,1,1.32
104355,43,1,3,43,0,1,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,1,2,9.649999999999999,3,1.1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,2,2.3099999999999996
104356,55,1,4,34,1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,3,1,1,8.350000000000001,3,0.9000000000000001,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1,1.3
104357,40,1,3,21,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,4,5.3,3,1.2,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,2,2.3
104358,47,1,8,38,0,0,0,1,0,6,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,10.0,3,1.2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,2,2.21
104359,40,0,7,47,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,5,11.700000000000001,3,0.6000000000000001,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.4
104360,21,1,3,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,2,1,2,1,3,2.0999999999999996,4,1.4,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,2,2.08
104361,29,0,6,46,0,0,1,1,0,3,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,3,3,1,2,0,11.15,4,2.4000000000000004,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2,2.3499999999999996
104362,59,0,2,25,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,2,0,2,1,2,5.6,3,1.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1.44
104363,47,0,6,43,1,0,1,1,0,5,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,2,1,1,1,10.75,4,1.4000000000000001,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,2,2.24
104364,53,0,4,45,1,0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,3,10.4,3,1.0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,2,2.42
104365,27,1,1,23,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,0,2,5.250000000000001,3,1.2000000000000002,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2,2.05
